season,team,conference,ret_total_ppa,ret_pass_ppa,ret_rush_ppa,ret_recv_ppa,ret_ppa_pct,ret_pass_ppa_pct,ret_usage,ret_pass_usage
2021,Wake Forest,ACC,312.3,118.6,7.1,186.6,0.919,1.0,0.853,1.0
2021,Washington,Pac-12,114.6,45.9,28.3,40.3,0.83,0.964,0.916,0.991
2021,Washington State,Pac-12,25.1,0.7,23.1,1.2,0.784,0.179,0.855,0.667
2021,Western Kentucky,Conference USA,63.8,-1.9,5.9,59.8,0.412,-0.247,0.276,0.008
2021,Western Michigan,Mid-American,219.2,101.8,41.6,75.7,0.821,1.0,0.894,1.0
2021,West Virginia,Big 12,236.5,89.1,32.9,114.4,0.869,0.92,0.825,0.934
2021,Wisconsin,Big Ten,105.8,20.5,28.6,56.8,0.808,0.854,0.665,0.99
2021,Wyoming,Mountain West,93.8,8.1,44.1,41.7,0.853,1.0,0.946,1.0
2022,Air Force,Mountain West,261.7,60.2,172.6,28.9,0.733,0.998,0.861,0.922
2022,Akron,Mid-American,47.0,4.7,0.3,42.0,0.203,0.075,0.467,0.291
2022,Alabama,SEC,393.8,239.9,40.5,113.3,0.552,0.894,0.586,0.962
2022,App State,Sun Belt,290.8,162.4,86.9,41.6,0.555,0.967,0.673,0.943
2022,Arizona,Pac-12,154.2,54.9,22.2,77.1,0.563,1.0,0.825,1.0
2022,Arizona State,Pac-12,54.3,7.5,15.3,31.4,0.139,0.084,0.134,0.03
2022,Arkansas,SEC,275.7,116.7,101.0,58.0,0.681,1.007,0.744,0.981
2022,Arkansas State,Sun Belt,109.1,21.3,0.7,87.0,0.203,0.082,0.252,0.175
2022,Army,FBS Independents,174.8,-1.6,112.9,63.5,0.618,-0.038,0.525,0.179
2022,Auburn,SEC,173.4,4.4,66.4,102.6,0.452,0.046,0.558,0.288
2022,Ball State,Mid-American,100.3,5.8,4.0,90.6,0.37,0.075,0.459,0.071
2022,Baylor,Big 12,88.1,28.1,13.4,46.6,0.209,0.257,0.171,0.263
2022,Boise State,Mountain West,283.7,147.8,20.5,115.4,0.648,1.027,0.635,0.981
2022,Boston College,ACC,202.2,49.1,38.0,115.0,0.636,0.538,0.597,0.369
2022,Bowling Green,Mid-American,109.0,29.3,24.9,54.8,1.038,1.145,0.993,0.984
2022,Buffalo,Mid-American,91.2,9.6,17.5,64.0,0.332,0.117,0.349,0.254
2022,BYU,FBS Independents,297.3,113.4,41.0,143.0,0.612,0.82,0.578,0.826
2022,California,Pac-12,63.0,0.0,28.5,34.6,0.211,0.0,0.226,0.0
2022,Central Michigan,Mid-American,269.5,109.1,45.7,114.6,0.67,0.782,0.7,0.682
2022,Charlotte,Conference USA,382.8,146.2,41.6,195.0,0.838,1.0,0.916,1.0
2022,Cincinnati,American Athletic,148.1,-0.4,38.9,109.6,0.272,-0.003,0.241,0.033
2022,Clemson,ACC,206.2,44.0,66.1,96.1,0.458,0.206,0.621,0.492
2022,Coastal Carolina,Sun Belt,354.2,195.8,98.2,60.2,0.578,0.943,0.623,0.991
2022,Colorado,Pac-12,131.2,22.7,17.2,91.3,0.694,0.596,0.717,0.986
2022,Colorado State,Mountain West,104.0,-0.8,-21.9,126.6,0.277,-0.006,0.422,0.002
2022,Duke,ACC,108.0,6.4,21.0,80.6,0.376,0.071,0.329,0.218
2022,East Carolina,American Athletic,313.9,120.8,50.6,142.5,0.747,0.913,0.873,0.986
2022,Eastern Michigan,Mid-American,184.9,10.6,17.7,156.6,0.504,0.09,0.451,0.013
2022,Florida,SEC,155.2,19.4,32.7,103.1,0.31,0.131,0.302,0.164
2022,Florida Atlantic,Conference USA,149.4,55.9,26.7,66.9,0.825,1.081,0.746,0.88
2022,Florida International,Conference USA,103.5,11.6,5.0,86.8,0.444,0.153,0.372,0.1
2022,Florida State,ACC,265.1,68.9,58.9,137.3,0.738,0.758,0.598,0.595
2022,Fresno State,Mountain West,474.1,203.8,29.4,240.9,0.86,0.986,0.791,0.998
2022,Georgia,SEC,389.9,137.8,54.7,197.4,0.683,0.768,0.63,0.773
2022,Georgia Southern,Sun Belt,90.3,2.3,13.8,74.2,0.695,0.114,0.403,0.15
2022,Georgia State,Sun Belt,326.4,78.8,139.7,107.9,0.841,0.957,0.79,0.758
2022,Georgia Tech,ACC,168.5,53.5,47.0,68.0,0.629,0.829,0.407,0.517
2022,Hawai'i,Mountain West,80.5,11.5,22.6,46.3,0.228,0.111,0.278,0.231
2022,Houston,American Athletic,417.2,183.2,48.0,186.1,0.77,1.017,0.834,0.998
2022,Illinois,Big Ten,126.5,-3.1,54.7,74.9,0.55,-0.075,0.694,0.504
2022,Indiana,Big Ten,30.4,4.6,16.4,9.3,0.245,0.354,0.377,0.585
2022,Iowa,Big Ten,182.9,34.8,27.4,120.6,0.919,1.009,0.648,0.998
2022,Iowa State,Big 12,142.6,4.6,15.0,123.0,0.31,0.028,0.222,0.063
2022,Kansas,Big 12,212.9,79.4,36.0,97.5,0.727,0.913,0.722,0.944
2022,Kansas State,Big 12,187.7,14.5,72.4,100.7,0.541,0.133,0.585,0.257
2022,Kent State,Mid-American,244.1,4.4,125.1,114.5,0.458,0.039,0.49,0.06
2022,Kentucky,SEC,271.5,111.4,121.2,38.9,0.621,1.001,0.642,0.734
2022,Liberty,FBS Independents,136.9,10.9,21.2,104.9,0.36,0.112,0.255,0.081
2022,Louisiana,Sun Belt,149.9,21.1,23.7,105.1,0.363,0.22,0.28,0.04
2022,Louisiana Tech,Conference USA,98.3,0.9,-6.5,103.9,0.322,0.007,0.269,0.003
2022,Louisville,ACC,391.1,142.5,104.5,144.1,0.641,0.697,0.653,0.628
2022,LSU,SEC,214.0,18.7,6.2,189.0,0.484,0.128,0.287,0.139
2022,Marshall,Conference USA,165.5,1.2,75.2,89.1,0.506,0.013,0.408,0.01
2022,Maryland,Big Ten,337.5,155.5,31.5,150.5,0.711,0.901,0.676,0.964
2022,Massachusetts,FBS Independents,103.9,0.1,47.0,56.8,0.781,0.018,0.848,0.853
2022,Memphis,American Athletic,338.0,164.3,44.5,129.1,0.753,1.077,0.797,0.88
2022,Miami,ACC,317.1,161.0,26.5,129.7,0.678,0.848,0.589,0.719
2022,Miami (OH),Mid-American,296.6,119.6,54.1,123.0,0.655,0.703,0.737,0.698
2022,Michigan,Big Ten,338.4,115.5,65.1,157.8,0.78,1.008,0.741,0.995
2022,Michigan State,Big Ten,334.4,156.1,22.7,155.6,0.711,0.976,0.644,0.975
2022,Middle Tennessee,Conference USA,198.5,81.8,34.6,82.2,0.714,0.87,0.604,0.819
2022,Minnesota,Big Ten,305.0,100.7,45.3,159.0,0.866,1.0,0.674,1.0
2022,Mississippi State,SEC,229.3,15.5,38.6,175.2,0.415,0.067,0.401,0.031
2022,Missouri,SEC,145.7,16.5,28.0,101.2,0.34,0.119,0.299,0.171
2022,Navy,American Athletic,34.6,-3.5,28.8,9.3,0.235,3.889,0.472,0.976
2022,NC State,ACC,288.5,144.9,9.3,134.3,0.695,0.938,0.62,0.996
2022,Nebraska,Big Ten,118.0,28.8,17.9,71.4,0.167,0.1,0.227,0.057
2022,Nevada,Mountain West,40.3,0.1,25.5,14.6,0.074,0.0,0.287,0.085
2022,New Mexico,Mountain West,21.2,-13.1,-15.5,49.8,0.312,-10.917,0.344,0.324
2022,New Mexico State,FBS Independents,62.5,15.4,-1.8,48.9,0.258,0.296,0.287,0.153
2022,North Carolina,ACC,225.1,29.8,35.4,159.8,0.447,0.26,0.356,0.09
2022,Northern Illinois,Mid-American,394.5,144.0,113.8,136.7,0.813,0.992,0.763,0.906
2022,North Texas,Conference USA,268.9,70.8,68.5,129.6,0.782,0.966,0.747,0.997
2022,Northwestern,Big Ten,133.5,21.4,34.8,77.3,0.367,0.3,0.411,0.335
2022,Notre Dame,FBS Independents,211.7,40.8,26.1,144.8,0.418,0.223,0.402,0.155
2022,Ohio,Mid-American,107.1,42.4,27.1,37.6,0.42,0.701,0.528,0.827
2022,Ohio State,Big Ten,582.1,257.5,84.7,239.9,0.747,0.875,0.743,0.953
2022,Oklahoma,Big 12,143.4,15.2,17.6,110.6,0.277,0.085,0.211,0.016
2022,Oklahoma State,Big 12,336.0,132.3,58.4,145.3,0.903,0.899,0.66,0.883
2022,Old Dominion,Conference USA,299.0,94.7,55.5,148.8,0.787,0.936,0.914,0.997
2022,Ole Miss,SEC,14.7,-18.3,1.1,31.8,0.032,-0.16,0.107,0.11
2022,Oregon,Pac-12,72.9,9.0,12.7,51.3,0.163,0.077,0.169,0.046
2022,Oregon State,Pac-12,323.0,131.3,87.7,104.0,0.698,0.934,0.641,0.909
2022,Penn State,Big Ten,250.4,102.5,20.7,127.2,0.761,0.914,0.692,0.933
2022,Pittsburgh,ACC,187.7,22.4,55.3,110.1,0.288,0.104,0.387,0.041
2022,Purdue,Big Ten,332.8,201.4,-8.0,139.3,0.601,0.834,0.603,0.758
2022,Rice,Conference USA,94.3,7.3,37.2,49.8,0.355,0.117,0.389,0.364
2022,Rutgers,Big Ten,127.3,14.7,51.8,60.8,0.646,0.936,0.709,0.933
2022,San Diego State,Mountain West,91.2,2.0,11.6,77.6,0.335,0.03,0.242,0.04
2022,San José State,Mountain West,137.3,26.6,20.9,89.9,0.549,0.357,0.483,0.317
2022,SMU,American Athletic,412.7,224.9,56.2,131.6,0.69,0.984,0.743,0.985
2022,South Alabama,Sun Belt,113.4,21.1,-1.7,93.9,0.324,0.165,0.503,0.286
2022,South Carolina,SEC,181.3,43.2,1.3,136.7,0.652,0.438,0.548,0.438
2022,Southern Miss,Conference USA,133.1,43.5,16.8,72.8,0.778,0.926,0.877,0.946
2022,South Florida,American Athletic,157.9,-7.3,48.8,116.3,0.497,-0.127,0.38,0.098
2022,Stanford,Pac-12,194.8,91.5,9.5,93.8,0.851,0.98,0.678,0.883
2022,Syracuse,ACC,245.0,40.2,101.5,103.3,0.677,0.64,0.766,0.821
2022,TCU,Big 12,386.2,144.6,65.2,176.3,0.847,0.974,0.826,0.983
2022,Temple,American Athletic,146.3,41.9,13.0,91.4,0.71,1.416,0.543,0.586
2022,Tennessee,SEC,390.7,150.1,100.4,140.2,0.763,1.018,0.806,0.981
2022,Texas,Big 12,266.2,37.6,91.7,136.8,0.565,0.262,0.601,0.258
2022,Texas A&M,SEC,164.4,25.4,53.2,85.8,0.481,0.308,0.338,0.112
2022,Texas State,Sun Belt,150.5,4.9,36.9,108.7,0.543,0.066,0.422,0.005
2022,Texas Tech,Big 12,267.3,100.8,60.9,105.5,0.565,0.669,0.664,0.605
2022,Toledo,Mid-American,227.0,88.2,76.0,62.9,0.533,0.819,0.533,0.682
2022,Troy,Sun Belt,256.6,68.3,18.2,170.2,0.675,0.548,0.642,0.555
2022,Tulane,American Athletic,273.6,71.6,68.5,133.4,0.863,0.996,0.864,0.99
2022,Tulsa,American Athletic,229.4,110.4,59.8,59.3,0.587,1.0,0.654,1.0
2022,UAB,Conference USA,285.6,114.2,85.7,85.7,0.809,0.919,0.776,0.789
2022,UCF,American Athletic,239.5,61.9,83.1,94.5,0.637,0.685,0.799,0.714
2022,UCLA,Pac-12,320.9,140.5,122.0,58.4,0.615,1.0,0.751,1.0
2022,UConn,FBS Independents,92.1,6.2,10.4,75.5,0.404,0.473,0.315,0.177
2022,UL Monroe,Sun Belt,185.8,61.6,17.2,107.1,0.822,0.785,0.737,0.582
2022,UNLV,Mountain West,97.9,52.3,2.0,43.6,0.515,0.777,0.495,0.774
2022,USC,Pac-12,118.9,3.2,12.3,103.3,0.218,0.016,0.15,0.002
2022,Utah,Pac-12,408.0,108.1,132.6,167.3,0.848,0.874,0.825,0.789
2022,Utah State,Mountain West,251.3,167.7,3.4,80.2,0.273,0.394,0.368,0.422
2022,UTEP,Conference USA,242.6,143.4,8.3,90.9,0.622,0.941,0.786,0.993
2022,UTSA,Conference USA,451.8,190.6,38.6,222.6,0.823,0.987,0.637,0.916
2022,Vanderbilt,SEC,127.0,42.0,26.1,59.0,0.641,0.981,0.83,0.979
2022,Virginia,ACC,488.0,208.8,56.9,222.3,0.803,1.0,0.814,1.0
2022,Virginia Tech,ACC,79.9,6.2,3.7,70.1,0.234,0.07,0.323,0.115
2022,Wake Forest,ACC,513.8,231.0,67.3,215.5,0.792,1.005,0.776,0.995
2022,Washington,Pac-12,239.8,102.0,17.3,120.5,0.83,1.023,0.735,0.989
2022,Washington State,Pac-12,18.4,-1.0,-10.9,30.3,0.079,-0.008,0.088,0.002
2022,Western Kentucky,Conference USA,149.7,0.0,8.9,140.7,0.17,0.0,0.152,0.0
2022,Western Michigan,Mid-American,178.3,12.6,104.7,61.0,0.315,0.079,0.396,0.026
2022,West Virginia,Big 12,65.9,-3.9,14.6,55.1,0.186,-0.034,0.219,0.061
2022,Wisconsin,Big Ten,195.9,71.3,81.7,42.9,0.673,0.898,0.799,0.99
2022,Wyoming,Mountain West,79.3,0.0,21.7,57.6,0.225,0.0,0.228,0.0
2023,Air Force,Mountain West,121.7,12.9,97.5,11.3,0.358,0.295,0.267,0.032
2023,Akron,Mid-American,261.0,118.0,18.7,124.3,0.723,0.952,0.758,0.996
2023,Alabama,SEC,233.1,23.9,50.3,158.8,0.396,0.133,0.388,0.147
2023,App State,Sun Belt,208.3,11.6,62.6,134.2,0.474,0.089,0.392,0.028
2023,Arizona,Pac-12,472.7,174.5,75.8,222.4,0.846,0.995,0.924,0.996
2023,Arizona State,Pac-12,252.0,96.2,4.8,150.9,0.612,0.753,0.411,0.482
2023,Arkansas,SEC,273.0,132.3,85.6,55.1,0.581,0.904,0.777,0.914
2023,Arkansas State,Sun Belt,52.0,4.0,-6.5,54.4,0.179,0.045,0.221,0.028
2023,Army,FBS Independents,122.5,-0.6,71.0,52.1,0.5,-0.019,0.485,0.028
2023,Auburn,SEC,231.3,32.8,84.5,113.9,0.787,0.794,0.657,0.833
2023,Ball State,Mid-American,65.9,0.0,5.8,60.1,0.262,0.0,0.145,0.0
2023,Baylor,Big 12,255.6,89.3,55.2,111.1,0.645,0.755,0.691,0.937
2023,Boise State,Mountain West,395.3,117.7,120.9,156.7,0.921,0.93,0.853,0.743
2023,Boston College,ACC,121.9,54.1,-21.1,88.9,0.372,0.511,0.526,0.458
2023,Bowling Green,Mid-American,100.6,10.1,2.2,88.3,0.299,0.087,0.465,0.137
2023,Buffalo,Mid-American,196.2,104.8,32.5,59.0,0.575,0.876,0.791,0.99
2023,BYU,FBS Independents,139.1,12.9,-0.4,126.7,0.294,0.084,0.224,0.017
2023,California,Pac-12,178.4,0.0,21.8,156.6,0.443,0.0,0.34,0.0
2023,Central Michigan,Mid-American,104.3,-4.6,72.3,36.6,0.358,-0.073,0.323,0.163
2023,Charlotte,Conference USA,59.0,4.1,17.5,37.4,0.144,0.035,0.222,0.041
2023,Cincinnati,American Athletic,27.6,-3.0,22.8,7.8,0.067,-0.024,0.261,0.178
2023,Clemson,ACC,238.4,31.4,83.1,124.0,0.551,0.296,0.505,0.219
2023,Coastal Carolina,Sun Belt,416.2,152.7,66.8,196.7,0.915,0.982,0.893,0.971
2023,Colorado,Pac-12,16.6,0.0,8.8,7.8,0.077,0.0,0.13,0.0
2023,Colorado State,Mountain West,159.2,28.8,16.2,114.1,0.92,1.0,0.825,1.0
2023,Duke,ACC,428.1,113.9,130.1,184.1,0.989,1.0,0.991,1.0
2023,East Carolina,American Athletic,46.9,2.9,-15.5,59.4,0.088,0.016,0.209,0.03
2023,Eastern Michigan,Mid-American,225.2,37.9,104.7,82.7,0.503,0.281,0.536,0.3
2023,Florida,SEC,155.7,10.0,44.8,100.9,0.367,0.087,0.438,0.074
2023,Florida Atlantic,Conference USA,162.8,21.5,39.0,102.3,0.446,0.169,0.442,0.024
2023,Florida International,Conference USA,186.9,87.5,28.4,71.0,0.68,0.889,0.78,0.948
2023,Florida State,ACC,411.4,153.5,122.2,135.7,0.785,0.96,0.792,0.99
2023,Fresno State,Mountain West,81.0,27.3,16.6,37.2,0.171,0.179,0.261,0.259
2023,Georgia,SEC,300.2,44.4,75.5,180.3,0.43,0.178,0.446,0.084
2023,Georgia Southern,Sun Belt,250.3,1.4,39.3,209.6,0.454,0.007,0.375,0.007
2023,Georgia State,Sun Belt,273.8,105.5,68.5,99.9,0.688,1.0,0.669,1.0
2023,Georgia Tech,ACC,69.9,15.4,17.7,36.8,0.366,0.86,0.382,0.439
2023,Hawai'i,Mountain West,172.4,48.1,43.7,80.5,0.609,0.92,0.665,0.995
2023,Houston,American Athletic,154.2,1.2,25.6,127.3,0.234,0.005,0.269,0.008
2023,Illinois,Big Ten,93.7,-0.7,-4.1,98.5,0.321,-0.007,0.268,0.005
2023,Indiana,Big Ten,75.2,-15.1,28.8,61.6,0.358,-0.362,0.345,0.107
2023,Iowa,Big Ten,64.2,-1.7,-14.2,80.1,0.409,-0.068,0.426,0.065
2023,Iowa State,Big 12,224.7,106.0,-5.0,123.7,0.638,0.911,0.687,0.987
2023,James Madison,Sun Belt,47.7,-3.7,-25.9,77.4,0.101,-0.026,0.244,0.118
2023,Kansas,Big 12,565.6,209.4,89.9,266.3,1.003,1.027,0.937,0.984
2023,Kansas State,Big 12,216.0,89.9,34.4,91.7,0.49,0.763,0.369,0.517
2023,Kent State,Mid-American,24.9,12.5,4.6,7.8,0.074,0.126,0.117,0.159
2023,Kentucky,SEC,150.0,-15.3,-13.3,178.6,0.481,-0.182,0.417,0.201
2023,Liberty,FBS Independents,189.7,104.5,10.2,75.1,0.448,0.98,0.544,0.967
2023,Louisiana,Sun Belt,231.7,81.7,44.4,105.6,0.647,0.804,0.744,0.987
2023,Louisiana Tech,Conference USA,158.9,11.2,31.0,116.7,0.365,0.087,0.426,0.066
2023,Louisville,ACC,84.2,13.0,21.5,49.6,0.231,0.164,0.395,0.379
2023,LSU,SEC,519.9,163.4,149.9,206.6,0.845,0.983,0.888,0.987
2023,Marshall,Sun Belt,113.2,7.6,40.8,64.9,0.468,0.287,0.481,0.598
2023,Maryland,Big Ten,371.7,137.1,75.7,158.8,0.784,1.011,0.88,0.977
2023,Massachusetts,FBS Independents,56.8,-4.9,25.6,36.1,0.531,-1.96,0.678,0.858
2023,Memphis,American Athletic,242.3,125.3,44.8,72.3,0.511,0.9,0.692,0.971
2023,Miami,ACC,247.0,67.4,31.1,148.6,0.662,0.779,0.637,0.72
2023,Miami (OH),Mid-American,151.3,46.5,49.5,55.4,0.675,0.863,0.784,0.99
2023,Michigan,Big Ten,409.3,131.4,167.0,110.9,0.777,0.936,0.825,0.898
2023,Michigan State,Big Ten,70.3,15.8,-11.2,65.7,0.21,0.152,0.254,0.052
2023,Middle Tennessee,Conference USA,130.6,3.4,13.4,113.8,0.337,0.029,0.313,0.099
2023,Minnesota,Big Ten,170.6,36.2,20.3,114.2,0.409,0.336,0.344,0.426
2023,Mississippi State,SEC,271.7,133.7,22.4,115.5,0.584,0.96,0.715,0.966
2023,Missouri,SEC,240.3,112.9,53.6,73.8,0.651,0.984,0.83,0.983
2023,Navy,American Athletic,100.8,20.6,42.4,37.7,0.611,0.68,0.751,0.884
2023,NC State,ACC,123.6,31.4,0.2,92.0,0.385,0.268,0.449,0.189
2023,Nebraska,Big Ten,49.8,-7.1,8.5,48.4,0.14,-0.063,0.403,0.142
2023,Nevada,Mountain West,38.1,-1.0,-7.7,46.7,0.225,-0.03,0.333,0.425
2023,New Mexico,Mountain West,18.9,-18.8,9.3,28.4,0.44,0.396,0.312,0.198
2023,New Mexico State,FBS Independents,300.2,93.9,59.8,146.5,0.843,0.958,0.946,0.993
2023,North Carolina,ACC,478.5,212.7,81.3,184.6,0.754,0.959,0.819,0.982
2023,Northern Illinois,Mid-American,213.3,111.5,39.1,62.6,0.622,0.976,0.555,0.997
2023,North Texas,Conference USA,226.1,-0.3,80.3,146.1,0.416,-0.002,0.535,0.021
2023,Northwestern,Big Ten,160.2,68.5,6.4,85.4,0.657,0.958,0.599,0.974
2023,Notre Dame,FBS Independents,127.7,10.7,30.8,86.2,0.345,0.118,0.324,0.011
2023,Ohio,Mid-American,491.8,189.0,64.4,238.4,0.921,1.0,0.935,1.0
2023,Ohio State,Big Ten,397.3,44.8,116.3,236.3,0.644,0.201,0.636,0.074
2023,Oklahoma,Big 12,201.7,88.8,30.6,82.2,0.527,0.895,0.675,0.974
2023,Oklahoma State,Big 12,103.5,24.9,-3.9,82.5,0.3,0.251,0.335,0.293
2023,Old Dominion,Sun Belt,63.2,5.8,-22.5,79.9,0.211,0.066,0.223,0.002
2023,Ole Miss,SEC,305.2,106.1,115.2,83.9,0.618,0.956,0.728,0.93
2023,Oregon,Pac-12,442.0,147.6,118.6,175.8,0.807,0.932,0.844,0.986
2023,Oregon State,Pac-12,244.5,60.3,77.6,106.5,0.527,0.465,0.624,0.615
2023,Penn State,Big Ten,186.0,16.2,66.1,103.7,0.428,0.118,0.489,0.152
2023,Pittsburgh,ACC,130.3,25.3,20.4,84.7,0.319,0.244,0.292,0.048
2023,Purdue,Big Ten,154.6,4.4,28.8,121.5,0.344,0.03,0.363,0.003
2023,Rice,Conference USA,162.5,22.1,39.9,100.6,0.425,0.195,0.464,0.312
2023,Rutgers,Big Ten,81.3,26.3,3.0,52.0,0.439,0.765,0.765,0.853
2023,San Diego State,Mountain West,235.7,102.9,38.8,94.1,0.78,1.07,0.611,0.755
2023,San José State,Mountain West,275.4,109.1,41.3,125.0,0.685,1.001,0.841,0.993
2023,SMU,American Athletic,253.0,51.6,60.7,140.7,0.417,0.253,0.413,0.148
2023,South Alabama,Sun Belt,405.1,163.5,63.3,178.3,0.856,0.985,0.856,0.998
2023,South Carolina,SEC,278.0,128.8,31.1,118.1,0.636,0.935,0.644,0.995
2023,Southern Miss,Sun Belt,213.8,42.7,43.5,127.5,0.579,0.402,0.633,0.597
2023,South Florida,American Athletic,163.1,52.1,61.5,49.5,0.463,0.699,0.446,0.643
2023,Stanford,Pac-12,144.1,12.1,37.9,94.2,0.392,0.133,0.382,0.038
2023,Syracuse,ACC,283.7,78.7,55.8,149.2,0.767,0.938,0.706,0.995
2023,TCU,Big 12,80.4,14.7,-1.8,67.5,0.144,0.084,0.125,0.061
2023,Temple,American Athletic,277.4,153.4,-13.8,137.9,0.758,1.0,0.819,1.0
2023,Tennessee,SEC,271.4,58.2,84.7,128.5,0.422,0.271,0.508,0.203
2023,Texas,Big 12,266.7,96.2,11.1,159.3,0.61,0.71,0.561,0.722
2023,Texas A&M,SEC,196.3,44.6,10.9,140.8,0.648,0.559,0.516,0.536
2023,Texas State,Sun Belt,115.8,2.3,33.0,80.5,0.469,0.028,0.447,0.004
2023,Texas Tech,Big 12,337.1,38.4,78.0,220.7,0.764,0.521,0.65,0.592
2023,Toledo,Mid-American,351.3,136.0,77.2,138.0,0.789,1.0,0.91,1.0
2023,Troy,Sun Belt,234.3,92.5,26.5,115.3,0.561,0.765,0.674,0.843
2023,Tulane,American Athletic,311.3,138.8,61.3,111.2,0.574,0.917,0.625,0.993
2023,Tulsa,American Athletic,107.9,30.3,30.3,47.4,0.262,0.231,0.351,0.391
2023,UAB,Conference USA,178.0,23.2,45.8,109.1,0.394,0.21,0.439,0.314
2023,UCF,American Athletic,345.6,90.9,102.9,151.8,0.68,0.695,0.666,0.767
2023,UCLA,Pac-12,174.8,21.6,30.9,122.3,0.281,0.129,0.277,0.1
2023,UConn,FBS Independents,133.3,12.9,55.7,64.7,0.629,0.606,0.753,0.993
2023,UL Monroe,Sun Belt,89.6,6.2,-5.1,88.6,0.311,0.085,0.123,0.003
2023,UNLV,Mountain West,166.0,81.4,32.2,52.4,0.624,1.059,0.621,0.925
2023,USC,Pac-12,599.9,248.9,84.8,266.2,0.742,0.925,0.764,0.987
2023,Utah,Pac-12,364.9,120.4,116.0,128.5,0.72,1.0,0.781,1.0
2023,Utah State,Mountain West,125.7,27.5,29.3,69.0,0.467,0.559,0.451,0.614
2023,UTEP,Conference USA,188.9,62.8,28.1,98.0,0.537,0.715,0.658,0.888
2023,UTSA,Conference USA,487.5,201.8,99.1,186.6,0.852,1.001,0.734,0.994
2023,Vanderbilt,SEC,139.7,44.5,-9.7,104.9,0.519,0.501,0.604,0.628
2023,Virginia,ACC,31.6,2.9,-11.0,39.7,0.211,0.111,0.302,0.003
2023,Virginia Tech,ACC,134.7,40.6,15.5,78.6,0.651,0.762,0.691,0.947
2023,Wake Forest,ACC,235.8,16.6,-2.7,221.9,0.412,0.075,0.363,0.095
2023,Washington,Pac-12,610.9,256.9,66.4,287.6,0.887,1.004,0.851,0.995
2023,Washington State,Pac-12,231.9,67.2,65.0,99.6,0.581,0.805,0.828,0.987
2023,Western Kentucky,Conference USA,327.8,165.0,33.2,129.6,0.468,0.514,0.521,0.499
2023,Western Michigan,Mid-American,92.9,53.5,0.3,39.1,0.57,0.901,0.605,0.994
2023,West Virginia,Big 12,151.7,28.8,79.7,43.3,0.351,0.231,0.362,0.212
2023,Wisconsin,Big Ten,205.8,32.4,47.5,125.9,0.572,0.309,0.498,0.046
2023,Wyoming,Mountain West,172.3,22.0,63.3,87.0,0.739,0.894,0.643,0.997
2024,Air Force,Mountain West,100.6,5.3,39.9,55.4,0.338,0.106,0.217,0.206
2024,Akron,Mid-American,65.6,5.3,20.9,39.4,0.27,0.074,0.215,0.16
2024,Alabama,SEC,303.8,140.9,92.0,70.9,0.602,1.009,0.547,0.946
2024,App State,Sun Belt,503.6,201.9,63.6,238.0,0.879,0.966,0.792,0.971
2024,Arizona,Pac-12,295.2,152.2,3.1,139.9,0.616,0.909,0.542,0.98
2024,Arizona State,Pac-12,145.1,35.2,69.1,40.8,0.615,0.905,0.595,0.585
2024,Arkansas,SEC,182.3,2.6,0.5,179.3,0.527,0.027,0.307,0.003
2024,Arkansas State,Sun Belt,341.0,113.3,53.7,173.9,0.859,1.045,0.849,0.769
2024,Army,FBS Independents,140.4,44.2,51.6,44.6,0.702,1.035,0.743,0.723
2024,Auburn,SEC,233.5,55.2,97.6,80.8,0.712,1.047,0.845,0.921
2024,Ball State,Mid-American,108.0,16.1,42.8,49.1,0.557,0.553,0.563,0.668
2024,Baylor,Big 12,204.8,31.8,39.0,134.0,0.552,0.308,0.596,0.283
2024,Boise State,Mountain West,249.8,78.2,67.8,103.7,0.5,0.562,0.486,0.377
2024,Boston College,ACC,352.0,84.0,141.1,126.9,0.882,1.024,0.84,0.915
2024,Bowling Green,Mid-American,246.8,101.3,70.8,74.7,0.66,0.969,0.721,0.972
2024,Buffalo,Mid-American,38.1,5.6,18.6,13.9,0.141,0.067,0.168,0.056
2024,BYU,Big 12,109.5,-12.7,23.6,98.6,0.564,-0.407,0.561,0.367
2024,California,Pac-12,205.4,75.0,42.4,88.0,0.594,0.84,0.661,0.718
2024,Central Michigan,Mid-American,174.4,17.6,29.7,127.1,0.518,0.174,0.519,0.025
2024,Charlotte,American Athletic,134.6,10.4,15.3,108.9,0.623,0.575,0.545,0.607
2024,Cincinnati,Big 12,121.2,-1.3,47.5,75.1,0.308,-0.016,0.33,0.095
2024,Clemson,ACC,256.2,75.6,63.5,117.1,0.774,0.872,0.778,0.969
2024,Coastal Carolina,Sun Belt,126.6,29.2,24.3,73.1,0.268,0.168,0.393,0.296
2024,Colorado,Pac-12,287.1,138.8,13.9,134.5,0.665,0.994,0.621,0.992
2024,Colorado State,Mountain West,306.5,163.8,-9.1,151.7,0.635,0.914,0.733,0.945
2024,Duke,ACC,165.2,52.3,12.9,100.0,0.496,0.533,0.496,0.525
2024,East Carolina,American Athletic,53.1,-1.7,-9.7,64.5,0.328,-0.101,0.327,0.005
2024,Eastern Michigan,Mid-American,35.4,0.0,-4.6,40.0,0.206,0.0,0.112,0.0
2024,Florida,SEC,321.2,133.5,43.6,144.1,0.723,0.906,0.718,0.909
