season,conference,team,offense,defense
2022,SEC,Vanderbilt,"{'overall': 0.13, 'passing': 0.23, 'rushing': 0.1, 'firstDown': 0, 'secondDown': 0.11, 'thirdDown': 0.43, 'cumulative': {'total': 102.7, 'passing': 76.43, 'rushing': 41.3}}","{'overall': 0.29, 'passing': 0.48, 'rushing': 0.11, 'firstDown': 0.23, 'secondDown': 0.26, 'thirdDown': 0.56, 'cumulative': {'total': 224.6, 'passing': 1931.9, 'rushing': 40.3}}"
2022,ACC,Virginia,"{'overall': 0.05, 'passing': 0.03, 'rushing': 0.1, 'firstDown': -0.06, 'secondDown': 0.07, 'thirdDown': 0.34, 'cumulative': {'total': 31.5, 'passing': 10.47, 'rushing': 28.9}}","{'overall': 0.12, 'passing': 0.19, 'rushing': 0.07, 'firstDown': 0.02, 'secondDown': 0.06, 'thirdDown': 0.44, 'cumulative': {'total': 84.7, 'passing': 631.7, 'rushing': 26.2}}"
2022,ACC,Virginia Tech,"{'overall': 0.07, 'passing': 0.13, 'rushing': 0.03, 'firstDown': -0.12, 'secondDown': 0.17, 'thirdDown': 0.36, 'cumulative': {'total': 50.6, 'passing': 45.68, 'rushing': 10.8}}","{'overall': 0.15, 'passing': 0.24, 'rushing': 0.1, 'firstDown': 0.05, 'secondDown': 0.1, 'thirdDown': 0.44, 'cumulative': {'total': 107.9, 'passing': 919.1, 'rushing': 34.5}}"
2022,ACC,Wake Forest,"{'overall': 0.22, 'passing': 0.43, 'rushing': 0.01, 'firstDown': 0.08, 'secondDown': 0.17, 'thirdDown': 0.66, 'cumulative': {'total': 216.3, 'passing': 219.99, 'rushing': 5}}","{'overall': 0.18, 'passing': 0.28, 'rushing': 0.12, 'firstDown': -0.02, 'secondDown': 0.23, 'thirdDown': 0.52, 'cumulative': {'total': 171.5, 'passing': 1353.8, 'rushing': 52.4}}"
2022,Pac-12,Washington,"{'overall': 0.36, 'passing': 0.44, 'rushing': 0.28, 'firstDown': 0.18, 'secondDown': 0.33, 'thirdDown': 0.84, 'cumulative': {'total': 348, 'passing': 250.16, 'rushing': 110.3}}","{'overall': 0.22, 'passing': 0.33, 'rushing': 0.13, 'firstDown': 0.05, 'secondDown': 0.12, 'thirdDown': 0.62, 'cumulative': {'total': 185.2, 'passing': 1470.5, 'rushing': 54.2}}"
2022,Pac-12,Washington State,"{'overall': 0.13, 'passing': 0.16, 'rushing': 0.15, 'firstDown': 0, 'secondDown': 0.12, 'thirdDown': 0.36, 'cumulative': {'total': 111.3, 'passing': 82.99, 'rushing': 45.8}}","{'overall': 0.14, 'passing': 0.24, 'rushing': 0.1, 'firstDown': 0.01, 'secondDown': 0.13, 'thirdDown': 0.51, 'cumulative': {'total': 127.9, 'passing': 1133.3, 'rushing': 38.2}}"
2022,Conference USA,Western Kentucky,"{'overall': 0.26, 'passing': 0.37, 'rushing': 0.16, 'firstDown': 0.12, 'secondDown': 0.3, 'thirdDown': 0.64, 'cumulative': {'total': 249.5, 'passing': 215.81, 'rushing': 59.7}}","{'overall': 0.09, 'passing': 0.16, 'rushing': 0.06, 'firstDown': -0.08, 'secondDown': 0.09, 'thirdDown': 0.41, 'cumulative': {'total': 83.6, 'passing': 798.8, 'rushing': 27.4}}"
2022,Mid-American,Western Michigan,"{'overall': 0.04, 'passing': 0.17, 'rushing': 0, 'firstDown': -0.11, 'secondDown': -0.01, 'thirdDown': 0.36, 'cumulative': {'total': 30.7, 'passing': 57.07, 'rushing': 1}}","{'overall': 0.13, 'passing': 0.22, 'rushing': 0.09, 'firstDown': 0.08, 'secondDown': 0.13, 'thirdDown': 0.27, 'cumulative': {'total': 97.3, 'passing': 740.4, 'rushing': 34.3}}"
2022,Big 12,West Virginia,"{'overall': 0.21, 'passing': 0.26, 'rushing': 0.18, 'firstDown': 0.06, 'secondDown': 0.23, 'thirdDown': 0.35, 'cumulative': {'total': 184.1, 'passing': 115.41, 'rushing': 76.2}}","{'overall': 0.19, 'passing': 0.28, 'rushing': 0.11, 'firstDown': 0.02, 'secondDown': 0.25, 'thirdDown': 0.46, 'cumulative': {'total': 158.6, 'passing': 1161.9, 'rushing': 46.5}}"
2022,Big Ten,Wisconsin,"{'overall': 0.18, 'passing': 0.29, 'rushing': 0.14, 'firstDown': 0.03, 'secondDown': 0.19, 'thirdDown': 0.49, 'cumulative': {'total': 149.6, 'passing': 98.78, 'rushing': 67}}","{'overall': 0.07, 'passing': 0.21, 'rushing': -0.01, 'firstDown': -0.04, 'secondDown': 0.12, 'thirdDown': 0.22, 'cumulative': {'total': 60.5, 'passing': 830.2, 'rushing': -6}}"
2022,Mountain West,Wyoming,"{'overall': 0.09, 'passing': 0.05, 'rushing': 0.17, 'firstDown': 0.03, 'secondDown': 0.02, 'thirdDown': 0.33, 'cumulative': {'total': 70.4, 'passing': 16.78, 'rushing': 78.6}}","{'overall': 0.15, 'passing': 0.19, 'rushing': 0.14, 'firstDown': 0.02, 'secondDown': 0.08, 'thirdDown': 0.56, 'cumulative': {'total': 136.7, 'passing': 873.6, 'rushing': 62.7}}"
