game_id,season,week,team,opponent,off_epa,off_epa_pass,off_epa_rush,def_epa,def_epa_pass,def_epa_rush
401754546,2025,5,Wake Forest,Georgia Tech,0.26,0.3,0.23,0.05,0.06,0.03
401752852,2025,5,Washington,Ohio State,0.03,-0.06,0.13,0.27,0.62,-0.05
401752950,2025,5,Washington State,Colorado State,0.17,0.33,0.02,0.05,0.04,0.06
401757273,2025,5,Western Kentucky,Missouri State,0.3,0.37,0.21,0.14,0.02,0.25
401762828,2025,5,Western Michigan,Rhode Island,0.23,0.16,0.26,0.09,0.14,-0.01
401756908,2025,5,West Virginia,Utah,0.14,-0.29,0.29,0.39,0.83,0.1
401760381,2025,6,Air Force,Navy,0.36,0.7,0.18,0.61,0.99,0.25
401762829,2025,6,Akron,Central Michigan,0.31,0.57,0.08,0.26,-0.02,0.51
401752726,2025,6,Alabama,Vanderbilt,0.33,0.53,0.12,0.1,0.12,0.07
401752940,2025,6,App State,Oregon State,0.21,0.35,0.14,0.11,0.22,-0.14
401756910,2025,6,Arizona,Oklahoma State,0.07,0.29,-0.34,-0.15,-0.13,-0.18
401761620,2025,6,Arkansas State,Texas State,0.19,0.11,0.32,0.11,0.33,0.0
401762476,2025,6,Army,UAB,0.21,-0.28,0.25,0.22,0.18,0.32
401762830,2025,6,Ball State,Ohio,-0.02,-0.03,-0.02,0.16,0.21,0.18
401756911,2025,6,Baylor,Kansas State,0.22,0.38,-0.05,0.21,0.23,0.2
401757165,2025,6,Boise State,Notre Dame,-0.06,-0.3,0.29,0.19,0.32,0.08
401754550,2025,6,Boston College,Pittsburgh,0.0,0.16,-0.21,0.36,0.62,0.05
401762831,2025,6,Buffalo,Eastern Michigan,0.19,0.32,0.0,0.18,0.26,0.13
401756909,2025,6,BYU,West Virginia,0.47,0.7,0.33,0.05,0.34,-0.05
401754551,2025,6,California,Duke,0.17,0.23,0.08,0.3,0.33,0.27
401762829,2025,6,Central Michigan,Akron,0.26,-0.02,0.51,0.31,0.57,0.08
401762475,2025,6,Charlotte,South Florida,-0.05,0.06,-0.14,0.24,0.11,0.31
401756912,2025,6,Cincinnati,Iowa State,0.37,0.46,0.31,0.18,0.23,0.12
401754552,2025,6,Clemson,North Carolina,0.26,0.59,-0.17,0.07,0.05,0.15
401761619,2025,6,Coastal Carolina,Old Dominion,0.01,0.04,-0.02,0.42,0.47,0.39
401756914,2025,6,Colorado,TCU,0.15,0.2,0.1,0.27,0.6,-0.04
401760382,2025,6,Colorado State,San Diego State,0.28,0.22,0.35,0.55,1.26,0.3
401757276,2025,6,Delaware,Western Kentucky,0.11,0.21,-0.03,0.3,0.46,0.11
401754551,2025,6,Duke,California,0.3,0.33,0.27,0.17,0.23,0.08
401762831,2025,6,Eastern Michigan,Buffalo,0.18,0.26,0.13,0.19,0.32,0.0
401752727,2025,6,Florida,Texas,0.33,0.61,0.15,0.23,0.27,0.14
401762477,2025,6,Florida Atlantic,Rice,0.2,0.45,-0.05,0.18,0.12,0.2
401757171,2025,6,Florida International,UConn,-0.03,-0.08,0.03,0.39,0.66,0.1
401754553,2025,6,Florida State,Miami,0.14,0.21,0.05,0.18,0.53,-0.12
401760383,2025,6,Fresno State,Nevada,0.16,0.28,0.04,-0.06,-0.04,-0.07
401752728,2025,6,Georgia,Kentucky,0.24,0.31,0.2,0.02,0.1,-0.14
401761618,2025,6,Georgia State,James Madison,0.13,0.24,-0.07,-0.01,-0.28,0.14
401756913,2025,6,Houston,Texas Tech,-0.08,-0.23,0.04,0.26,0.37,0.18
401752861,2025,6,Illinois,Purdue,0.31,1.09,-0.19,0.35,0.25,0.59
401756912,2025,6,Iowa State,Cincinnati,0.18,0.23,0.12,0.37,0.46,0.31
401761618,2025,6,James Madison,Georgia State,-0.01,-0.28,0.14,0.13,0.24,-0.07
401756915,2025,6,Kansas,UCF,0.27,0.34,0.22,0.05,0.05,0.05
401756911,2025,6,Kansas State,Baylor,0.21,0.23,0.2,0.22,0.38,-0.05
401752729,2025,6,Kent State,Oklahoma,-0.33,-0.21,-0.42,0.2,0.22,0.19
401752728,2025,6,Kentucky,Georgia,0.02,0.1,-0.14,0.24,0.31,0.2
401754554,2025,6,Louisville,Virginia,0.09,0.09,0.07,-0.02,-0.17,0.14
401752857,2025,6,Maryland,Washington,0.12,0.17,0.0,0.18,0.26,0.08
401762832,2025,6,Massachusetts,Western Michigan,-0.21,-0.35,0.03,0.2,0.32,0.13
401762478,2025,6,Memphis,Tulsa,0.27,0.31,0.24,0.01,0.15,-0.18
401754553,2025,6,Miami,Florida State,0.18,0.53,-0.12,0.14,0.21,0.05
401762873,2025,6,Miami (OH),Northern Illinois,0.17,0.22,0.15,0.02,-0.06,0.13
401752856,2025,6,Michigan,Wisconsin,0.29,0.47,0.14,0.01,0.03,0.0
401752860,2025,6,Michigan State,Nebraska,0.01,0.03,0.2,0.06,0.01,0.1
401752859,2025,6,Minnesota,Ohio State,-0.08,0.03,-0.22,0.56,0.96,0.15
401752730,2025,6,Mississippi State,Texas A&M,0.08,0.1,0.07,0.27,0.38,0.23
401760381,2025,6,Navy,Air Force,0.61,0.99,0.25,0.36,0.7,0.18
401754557,2025,6,NC State,Campbell,0.63,0.71,0.53,-0.13,-0.03,-0.26
401752860,2025,6,Nebraska,Michigan State,0.06,0.01,0.1,0.01,0.03,0.2
401760383,2025,6,Nevada,Fresno State,-0.06,-0.04,-0.07,0.16,0.28,0.04
401760384,2025,6,New Mexico,San José State,0.25,0.13,0.49,0.47,0.79,0.21
401757275,2025,6,New Mexico State,Sam Houston,0.26,0.64,-0.1,-0.06,-0.01,-0.12
401754552,2025,6,North Carolina,Clemson,0.07,0.05,0.15,0.26,0.59,-0.17
401762873,2025,6,Northern Illinois,Miami (OH),0.02,-0.06,0.13,0.17,0.22,0.15
401752858,2025,6,Northwestern,UL Monroe,0.42,0.53,0.32,0.13,0.26,0.01
401757165,2025,6,Notre Dame,Boise State,0.19,0.32,0.08,-0.06,-0.3,0.29
401762830,2025,6,Ohio,Ball State,0.16,0.21,0.18,-0.02,-0.03,-0.02
401752859,2025,6,Ohio State,Minnesota,0.56,0.96,0.15,-0.08,0.03,-0.22
401752729,2025,6,Oklahoma,Kent State,0.2,0.22,0.19,-0.33,-0.21,-0.42
401756910,2025,6,Oklahoma State,Arizona,-0.15,-0.13,-0.18,0.07,0.29,-0.34
401761619,2025,6,Old Dominion,Coastal Carolina,0.42,0.47,0.39,0.01,0.04,-0.02
401752940,2025,6,Oregon State,App State,0.11,0.22,-0.14,0.21,0.35,0.14
401752855,2025,6,Penn State,UCLA,0.22,0.37,0.11,0.15,0.05,0.41
401754550,2025,6,Pittsburgh,Boston College,0.36,0.62,0.05,0.0,0.16,-0.21
401752861,2025,6,Purdue,Illinois,0.35,0.25,0.59,0.31,1.09,-0.19
401762477,2025,6,Rice,Florida Atlantic,0.18,0.12,0.2,0.2,0.45,-0.05
401757275,2025,6,Sam Houston,New Mexico State,-0.06,-0.01,-0.12,0.26,0.64,-0.1
401760382,2025,6,San Diego State,Colorado State,0.55,1.26,0.3,0.28,0.22,0.35
401760384,2025,6,San José State,New Mexico,0.47,0.79,0.21,0.25,0.13,0.49
401754555,2025,6,SMU,Syracuse,0.27,0.72,-0.27,0.02,0.07,-0.04
401761621,2025,6,South Alabama,Troy,0.16,-0.13,0.27,0.27,0.74,0.09
401762475,2025,6,South Florida,Charlotte,0.24,0.11,0.31,-0.05,0.06,-0.14
401754555,2025,6,Syracuse,SMU,0.02,0.07,-0.04,0.27,0.72,-0.27
401756914,2025,6,TCU,Colorado,0.27,0.6,-0.04,0.15,0.2,0.1
401762479,2025,6,Temple,UTSA,0.09,0.45,-0.21,0.14,0.11,0.16
401752727,2025,6,Texas,Florida,0.23,0.27,0.14,0.33,0.61,0.15
401752730,2025,6,Texas A&M,Mississippi State,0.27,0.38,0.23,0.08,0.1,0.07
401761620,2025,6,Texas State,Arkansas State,0.11,0.33,0.0,0.19,0.11,0.32
401756913,2025,6,Texas Tech,Houston,0.26,0.37,0.18,-0.08,-0.23,0.04
401761621,2025,6,Troy,South Alabama,0.27,0.74,0.09,0.16,-0.13,0.27
401762478,2025,6,Tulsa,Memphis,0.01,0.15,-0.18,0.27,0.31,0.24
401762476,2025,6,UAB,Army,0.22,0.18,0.32,0.21,-0.28,0.25
401756915,2025,6,UCF,Kansas,0.05,0.05,0.05,0.27,0.34,0.22
401752855,2025,6,UCLA,Penn State,0.15,0.05,0.41,0.22,0.37,0.11
401757171,2025,6,UConn,Florida International,0.39,0.66,0.1,-0.03,-0.08,0.03
401752858,2025,6,UL Monroe,Northwestern,0.13,0.26,0.01,0.42,0.53,0.32
401760385,2025,6,UNLV,Wyoming,0.15,0.08,0.19,0.03,0.08,-0.06
401762479,2025,6,UTSA,Temple,0.14,0.11,0.16,0.09,0.45,-0.21
401752726,2025,6,Vanderbilt,Alabama,0.1,0.12,0.07,0.33,0.53,0.12
401754554,2025,6,Virginia,Louisville,-0.02,-0.17,0.14,0.09,0.09,0.07
401754556,2025,6,Virginia Tech,Wake Forest,0.07,-0.05,0.18,0.22,0.28,0.14
401754556,2025,6,Wake Forest,Virginia Tech,0.22,0.28,0.14,0.07,-0.05,0.18
401752857,2025,6,Washington,Maryland,0.18,0.26,0.08,0.12,0.17,0.0
401757276,2025,6,Western Kentucky,Delaware,0.3,0.46,0.11,0.11,0.21,-0.03
401762832,2025,6,Western Michigan,Massachusetts,0.2,0.32,0.13,-0.21,-0.35,0.03
401756909,2025,6,West Virginia,BYU,0.05,0.34,-0.05,0.47,0.7,0.33
401752856,2025,6,Wisconsin,Michigan,0.01,0.03,0.0,0.29,0.47,0.14
401760385,2025,6,Wyoming,UNLV,0.03,0.08,-0.06,0.15,0.08,0.19
401760386,2025,7,Air Force,UNLV,0.48,0.56,0.46,0.64,0.61,0.68
401762833,2025,7,Akron,Miami (OH),0.1,0.13,0.04,0.15,0.39,-0.01
401752734,2025,7,Alabama,Missouri,0.13,0.35,-0.05,0.24,0.1,0.39
401761624,2025,7,App State,Georgia State,0.16,0.33,-0.03,0.07,0.09,0.01
401756916,2025,7,Arizona,BYU,0.11,0.07,0.16,0.19,-0.03,0.33
401756922,2025,7,Arizona State,Utah,0.03,-0.19,0.29,0.51,0.62,0.47
401752735,2025,7,Arkansas,Tennessee,0.34,0.62,0.12,0.36,0.48,0.29
401762483,2025,7,Army,Charlotte,0.15,0.3,0.13,-0.08,0.03,-0.17
401752731,2025,7,Auburn,Georgia,0.04,-0.07,0.15,0.02,0.13,-0.14
401762834,2025,7,Ball State,Western Michigan,-0.3,-0.34,-0.25,0.27,0.5,0.12
401760387,2025,7,Boise State,New Mexico,0.26,0.51,0.08,0.11,0.28,-0.18
401754558,2025,7,Boston College,Clemson,-0.01,-0.04,0.03,0.39,0.24,0.5
401762835,2025,7,Bowling Green,Toledo,0.04,0.66,-0.22,0.07,0.16,0.02
401756916,2025,7,BYU,Arizona,0.19,-0.03,0.33,0.11,0.07,0.16
401762483,2025,7,Charlotte,Army,-0.08,0.03,-0.17,0.15,0.3,0.13
401756917,2025,7,Cincinnati,UCF,0.14,0.35,-0.02,0.11,-0.16,0.45
401754558,2025,7,Clemson,Boston College,0.39,0.24,0.5,-0.01,-0.04,0.03
401761623,2025,7,Coastal Carolina,UL Monroe,0.03,-0.22,0.11,-0.17,-0.23,-0.11
401756918,2025,7,Colorado,Iowa State,0.2,0.68,-0.1,0.1,-0.03,0.22
401760388,2025,7,Colorado State,Fresno State,0.39,0.55,0.31,0.05,0.15,-0.19
401762480,2025,7,East Carolina,Tulane,0.2,0.11,0.28,0.25,0.65,-0.33
401762836,2025,7,Eastern Michigan,Northern Illinois,0.09,0.16,0.04,0.02,-0.22,0.19
401752737,2025,7,Florida,Texas A&M,0.14,0.34,-0.2,0.31,0.55,0.19
401762482,2025,7,Florida Atlantic,UAB,0.47,0.69,0.3,0.06,-0.04,0.24
401754559,2025,7,Florida State,Pittsburgh,0.29,0.71,0.03,0.39,0.59,0.21
401760388,2025,7,Fresno State,Colorado State,0.05,0.15,-0.19,0.39,0.55,0.31
401752731,2025,7,Georgia,Auburn,0.02,0.13,-0.14,0.04,-0.07,0.15
401761622,2025,7,Georgia Southern,Southern Miss,0.16,0.11,0.25,0.23,0.21,0.24
401761624,2025,7,Georgia State,App State,0.07,0.09,0.01,0.16,0.33,-0.03
401754560,2025,7,Georgia Tech,Virginia Tech,0.46,0.62,0.37,0.24,0.26,0.22
401760389,2025,7,Hawai'i,Utah State,0.26,0.25,0.3,0.17,0.0,0.39
401756920,2025,7,Houston,Oklahoma State,0.23,0.56,-0.05,0.05,0.44,-0.24
401752865,2025,7,Illinois,Ohio State,0.1,0.14,0.02,0.24,0.57,0.0
401752870,2025,7,Indiana,Oregon,0.05,0.15,-0.04,0.08,0.05,0.13
401752869,2025,7,Iowa,Wisconsin,0.2,-0.01,0.34,-0.15,-0.32,-0.05
401756918,2025,7,Iowa State,Colorado,0.1,-0.03,0.22,0.2,0.68,-0.1
401757279,2025,7,Jacksonville State,Sam Houston,0.25,0.6,0.16,0.17,0.33,0.04
401761625,2025,7,James Madison,Louisiana,0.19,0.46,-0.05,0.01,0.2,-0.22
401756921,2025,7,Kansas,Texas Tech,0.06,0.03,0.09,0.38,0.14,0.57
401756919,2025,7,Kansas State,TCU,0.21,0.43,0.05,0.18,0.17,0.19
401757280,2025,7,Kennesaw State,Louisiana Tech,0.3,0.54,-0.03,-0.04,-0.13,0.05
401762837,2025,7,Kent State,Massachusetts,0.15,0.61,-0.11,-0.15,-0.03,-0.32
401757277,2025,7,Liberty,UTEP,0.11,0.32,-0.03,-0.26,-0.34,-0.12
401761625,2025,7,Louisiana,James Madison,0.01,0.2,-0.22,0.19,0.46,-0.05
401757280,2025,7,Louisiana Tech,Kennesaw State,-0.04,-0.13,0.05,0.3,0.54,-0.03
401752732,2025,7,LSU,South Carolina,0.17,0.33,0.0,0.07,-0.24,0.3
401761626,2025,7,Marshall,Old Dominion,0.07,0.29,-0.05,0.04,0.17,-0.08
401752867,2025,7,Maryland,Nebraska,0.2,0.36,-0.01,0.15,0.16,0.13
401762837,2025,7,Massachusetts,Kent State,-0.15,-0.03,-0.32,0.15,0.61,-0.11
401762833,2025,7,Miami (OH),Akron,0.15,0.39,-0.01,0.1,0.13,0.04
401752868,2025,7,Michigan,USC,0.16,0.27,0.06,0.36,0.42,0.31
401752863,2025,7,Michigan State,UCLA,0.07,0.06,0.09,0.29,0.27,0.3
401757278,2025,7,Middle Tennessee,Missouri State,0.14,0.3,-0.13,0.19,0.41,-0.02
401752864,2025,7,Minnesota,Purdue,0.0,0.04,-0.13,0.07,-0.32,0.45
401752734,2025,7,Missouri,Alabama,0.24,0.1,0.39,0.13,0.35,-0.05
401757278,2025,7,Missouri State,Middle Tennessee,0.19,0.41,-0.02,0.14,0.3,-0.13
401762484,2025,7,Navy,Temple,0.43,0.12,0.58,0.38,0.54,0.24
401754562,2025,7,NC State,Notre Dame,-0.06,-0.03,-0.02,0.19,0.35,0.05
401752867,2025,7,Nebraska,Maryland,0.15,0.16,0.13,0.2,0.36,-0.01
401760390,2025,7,Nevada,San Diego State,-0.15,-0.21,-0.08,0.33,0.54,0.22
401760387,2025,7,New Mexico,Boise State,0.11,0.28,-0.18,0.26,0.51,0.08
401762836,2025,7,Northern Illinois,Eastern Michigan,0.02,-0.22,0.19,0.09,0.16,0.04
401762481,2025,7,North Texas,South Florida,0.04,0.28,-0.4,0.38,0.64,0.23
401752866,2025,7,Northwestern,Penn State,0.16,0.26,0.09,0.25,0.3,0.21
401754562,2025,7,Notre Dame,NC State,0.19,0.35,0.05,-0.06,-0.03,-0.02
401752865,2025,7,Ohio State,Illinois,0.24,0.57,0.0,0.1,0.14,0.02
401752736,2025,7,Oklahoma,Texas,-0.06,-0.05,-0.08,0.11,0.34,-0.08
401756920,2025,7,Oklahoma State,Houston,0.05,0.44,-0.24,0.23,0.56,-0.05
401761626,2025,7,Old Dominion,Marshall,0.04,0.17,-0.08,0.07,0.29,-0.05
401752733,2025,7,Ole Miss,Washington State,0.18,0.2,0.16,0.16,0.15,0.17
401752870,2025,7,Oregon,Indiana,0.08,0.05,0.13,0.05,0.15,-0.04
401754563,2025,7,Oregon State,Wake Forest,-0.03,-0.16,0.14,0.39,0.45,0.32
401752866,2025,7,Penn State,Northwestern,0.25,0.3,0.21,0.16,0.26,0.09
401754559,2025,7,Pittsburgh,Florida State,0.39,0.59,0.21,0.29,0.71,0.03
401752864,2025,7,Purdue,Minnesota,0.07,-0.32,0.45,0.0,0.04,-0.13
401762485,2025,7,Rice,UTSA,-0.31,-0.75,-0.1,0.32,0.4,0.26
401752862,2025,7,Rutgers,Washington,0.1,0.06,0.22,0.54,0.97,0.17
401757279,2025,7,Sam Houston,Jacksonville State,0.17,0.33,0.04,0.25,0.6,0.16
401760390,2025,7,San Diego State,Nevada,0.33,0.54,0.22,-0.15,-0.21,-0.08
401760391,2025,7,San José State,Wyoming,0.0,0.16,-0.33,0.11,0.24,-0.1
401754561,2025,7,SMU,Stanford,0.34,0.45,0.18,-0.1,-0.17,0.0
401752732,2025,7,South Carolina,LSU,0.07,-0.24,0.3,0.17,0.33,0.0
401761622,2025,7,Southern Miss,Georgia Southern,0.23,0.21,0.24,0.16,0.11,0.25
401762481,2025,7,South Florida,North Texas,0.38,0.64,0.23,0.04,0.28,-0.4
401754561,2025,7,Stanford,SMU,-0.1,-0.17,0.0,0.34,0.45,0.18
401756919,2025,7,TCU,Kansas State,0.18,0.17,0.19,0.21,0.43,0.05
401762484,2025,7,Temple,Navy,0.38,0.54,0.24,0.43,0.12,0.58
401752735,2025,7,Tennessee,Arkansas,0.36,0.48,0.29,0.34,0.62,0.12
401752736,2025,7,Texas,Oklahoma,0.11,0.34,-0.08,-0.06,-0.05,-0.08
401752737,2025,7,Texas A&M,Florida,0.31,0.55,0.19,0.14,0.34,-0.2
401761627,2025,7,Texas State,Troy,0.46,0.6,0.38,0.32,0.55,-0.08
401756921,2025,7,Texas Tech,Kansas,0.38,0.14,0.57,0.06,0.03,0.09
401762835,2025,7,Toledo,Bowling Green,0.07,0.16,0.02,0.04,0.66,-0.22
401761627,2025,7,Troy,Texas State,0.32,0.55,-0.08,0.46,0.6,0.38
401762480,2025,7,Tulane,East Carolina,0.25,0.65,-0.33,0.2,0.11,0.28
401762482,2025,7,UAB,Florida Atlantic,0.06,-0.04,0.24,0.47,0.69,0.3
401756917,2025,7,UCF,Cincinnati,0.11,-0.16,0.45,0.14,0.35,-0.02
401752863,2025,7,UCLA,Michigan State,0.29,0.27,0.3,0.07,0.06,0.09
401761623,2025,7,UL Monroe,Coastal Carolina,-0.17,-0.23,-0.11,0.03,-0.22,0.11
401760386,2025,7,UNLV,Air Force,0.64,0.61,0.68,0.48,0.56,0.46
401752868,2025,7,USC,Michigan,0.36,0.42,0.31,0.16,0.27,0.06
401756922,2025,7,Utah,Arizona State,0.51,0.62,0.47,0.03,-0.19,0.29
401760389,2025,7,Utah State,Hawai'i,0.17,0.0,0.39,0.26,0.25,0.3
401757277,2025,7,UTEP,Liberty,-0.26,-0.34,-0.12,0.11,0.32,-0.03
401762485,2025,7,UTSA,Rice,0.32,0.4,0.26,-0.31,-0.75,-0.1
401754560,2025,7,Virginia Tech,Georgia Tech,0.24,0.26,0.22,0.46,0.62,0.37
401754563,2025,7,Wake Forest,Oregon State,0.39,0.45,0.32,-0.03,-0.16,0.14
401752862,2025,7,Washington,Rutgers,0.54,0.97,0.17,0.1,0.06,0.22
401752733,2025,7,Washington State,Ole Miss,0.16,0.15,0.17,0.18,0.2,0.16
401762834,2025,7,Western Michigan,Ball State,0.27,0.5,0.12,-0.3,-0.34,-0.25
401752869,2025,7,Wisconsin,Iowa,-0.15,-0.32,-0.05,0.2,-0.01,0.34
401760391,2025,7,Wyoming,San José State,0.11,0.24,-0.1,0.0,0.16,-0.33
401760392,2025,8,Air Force,Wyoming,0.21,0.01,0.24,0.27,0.25,0.28
401762838,2025,8,Akron,Ball State,0.08,0.11,0.03,0.15,-0.15,0.3
401752738,2025,8,Alabama,Tennessee,0.3,0.62,0.01,0.06,-0.1,0.37
401761629,2025,8,App State,Coastal Carolina,0.3,0.49,0.07,0.38,0.34,0.4
401756925,2025,8,Arizona,Houston,0.3,0.53,0.04,0.37,0.69,0.19
401756923,2025,8,Arizona State,Texas Tech,0.08,0.11,0.04,0.05,0.03,0.08
401752739,2025,8,Arkansas,Texas A&M,0.53,0.39,0.73,0.52,0.6,0.46
401761628,2025,8,Arkansas State,South Alabama,0.12,0.16,0.07,0.11,0.07,0.15
401762488,2025,8,Army,Tulane,0.24,0.66,0.17,0.33,0.65,-0.01
401752740,2025,8,Auburn,Missouri,0.08,-0.08,0.24,0.04,0.15,-0.08
401762838,2025,8,Ball State,Akron,0.15,-0.15,0.3,0.08,0.11,0.03
401756927,2025,8,Baylor,TCU,0.08,0.12,0.01,0.12,0.42,-0.11
401760393,2025,8,Boise State,UNLV,0.65,0.94,0.41,0.06,-0.43,0.5
401754569,2025,8,Boston College,UConn,0.2,0.3,0.11,0.24,0.52,-0.12
401762839,2025,8,Bowling Green,Central Michigan,0.06,0.0,0.12,0.17,0.94,0.08
401762840,2025,8,Buffalo,Massachusetts,0.12,0.22,-0.11,0.15,0.19,0.13
401756924,2025,8,BYU,Utah,0.04,-0.06,0.11,0.24,0.25,0.22
401754371,2025,8,California,North Carolina,0.14,0.23,0.01,-0.01,0.04,-0.06
401762839,2025,8,Central Michigan,Bowling Green,0.17,0.94,0.08,0.06,0.0,0.12
401762489,2025,8,Charlotte,Temple,0.0,-0.26,0.16,0.38,0.59,0.26
401756926,2025,8,Cincinnati,Oklahoma State,0.49,0.63,0.33,-0.03,-0.36,0.12
401754565,2025,8,Clemson,SMU,0.13,0.49,-0.47,0.2,0.22,0.16
401761629,2025,8,Coastal Carolina,App State,0.38,0.34,0.4,0.3,0.49,0.07
401760394,2025,8,Colorado State,Hawai'i,0.15,0.13,0.18,0.3,0.44,0.11
401757283,2025,8,Delaware,Jacksonville State,0.11,0.3,-0.32,0.16,-0.04,0.26
401754566,2025,8,Duke,Georgia Tech,0.04,0.47,-0.6,0.28,0.59,0.1
401762486,2025,8,East Carolina,Tulsa,0.25,0.41,0.14,0.03,0.0,0.08
401762841,2025,8,Eastern Michigan,Miami (OH),0.27,0.33,0.24,0.29,0.55,0.18
401752741,2025,8,Florida,Mississippi State,0.15,0.13,0.18,0.07,0.09,0.05
401762490,2025,8,Florida Atlantic,South Florida,0.09,0.22,-0.21,0.41,0.58,0.32
401757281,2025,8,Florida International,Western Kentucky,0.22,0.22,0.22,0.02,-0.01,0.08
401754567,2025,8,Florida State,Stanford,0.14,0.22,0.05,0.1,0.25,0.0
401752742,2025,8,Georgia,Ole Miss,0.42,0.71,0.23,0.41,0.42,0.4
401761630,2025,8,Georgia Southern,Georgia State,0.33,0.47,0.24,0.31,0.25,0.38
401761630,2025,8,Georgia State,Georgia Southern,0.31,0.25,0.38,0.33,0.47,0.24
401754566,2025,8,Georgia Tech,Duke,0.28,0.59,0.1,0.04,0.47,-0.6
401760394,2025,8,Hawai'i,Colorado State,0.3,0.44,0.11,0.15,0.13,0.18
401756925,2025,8,Houston,Arizona,0.37,0.69,0.19,0.3,0.53,0.04
401752878,2025,8,Indiana,Michigan State,0.51,0.92,0.11,0.27,0.38,0.03
401752875,2025,8,Iowa,Penn State,0.05,-0.02,0.38,0.07,0.11,0.04
401757283,2025,8,Jacksonville State,Delaware,0.16,-0.04,0.26,0.11,0.3,-0.32
401761631,2025,8,James Madison,Old Dominion,0.4,0.74,0.2,0.22,0.58,-0.08
401762842,2025,8,Kent State,Toledo,0.03,0.24,0.1,0.46,0.99,0.01
401752743,2025,8,Kentucky,Texas,0.1,0.33,-0.14,-0.12,-0.08,-0.17
401757282,2025,8,Liberty,New Mexico State,0.01,0.1,0.05,0.18,0.18,0.31
401761668,2025,8,Louisiana,Southern Miss,0.08,0.1,0.11,0.06,0.72,-0.17
401754564,2025,8,Louisville,Miami,0.11,0.2,-0.01,0.15,0.19,0.08
401752745,2025,8,LSU,Vanderbilt,0.26,0.3,0.2,0.31,0.43,0.25
401761632,2025,8,Marshall,Texas State,0.03,0.28,-0.14,0.21,0.41,0.01
401752879,2025,8,Maryland,UCLA,0.04,-0.04,0.18,0.05,0.07,0.02
401762840,2025,8,Massachusetts,Buffalo,0.15,0.19,0.13,0.12,0.22,-0.11
401762487,2025,8,Memphis,UAB,0.2,0.16,0.26,0.35,0.86,-0.01
401754564,2025,8,Miami,Louisville,0.15,0.19,0.08,0.11,0.2,-0.01
401762841,2025,8,Miami (OH),Eastern Michigan,0.29,0.55,0.18,0.27,0.33,0.24
401752873,2025,8,Michigan,Washington,0.25,0.38,0.16,0.09,0.07,0.12
401752878,2025,8,Michigan State,Indiana,0.27,0.38,0.03,0.51,0.92,0.11
401752872,2025,8,Minnesota,Nebraska,0.19,0.38,0.07,-0.06,-0.1,0.0
401752741,2025,8,Mississippi State,Florida,0.07,0.09,0.05,0.15,0.13,0.18
401752740,2025,8,Missouri,Auburn,0.04,0.15,-0.08,0.08,-0.08,0.24
401752872,2025,8,Nebraska,Minnesota,-0.06,-0.1,0.0,0.19,0.38,0.07
401760395,2025,8,Nevada,New Mexico,0.15,0.43,-0.17,0.18,-0.01,0.29
401760395,2025,8,New Mexico,Nevada,0.18,-0.01,0.29,0.15,0.43,-0.17
401757282,2025,8,New Mexico State,Liberty,0.18,0.18,0.31,0.01,0.1,0.05
401754371,2025,8,North Carolina,California,-0.01,0.04,-0.06,0.14,0.23,0.01
401762843,2025,8,Northern Illinois,Ohio,0.0,0.06,-0.08,0.43,0.31,0.48
401762491,2025,8,North Texas,UTSA,0.46,0.56,0.37,0.03,0.1,-0.04
401752874,2025,8,Northwestern,Purdue,0.06,0.21,-0.02,-0.06,-0.1,0.0
401752871,2025,8,Notre Dame,USC,0.18,-0.08,0.34,0.07,0.24,-0.21
401762843,2025,8,Ohio,Northern Illinois,0.43,0.31,0.48,0.0,0.06,-0.08
401752877,2025,8,Ohio State,Wisconsin,0.45,0.76,-0.03,-0.09,-0.15,-0.05
401752744,2025,8,Oklahoma,South Carolina,0.15,0.39,-0.02,-0.15,-0.13,-0.11
401756926,2025,8,Oklahoma State,Cincinnati,-0.03,-0.36,0.12,0.49,0.63,0.33
401761631,2025,8,Old Dominion,James Madison,0.22,0.58,-0.08,0.4,0.74,0.2
401752742,2025,8,Ole Miss,Georgia,0.41,0.42,0.4,0.42,0.71,0.23
401752876,2025,8,Oregon,Rutgers,0.8,0.95,0.7,-0.11,-0.27,0.0
401752941,2025,8,Oregon State,Lafayette,0.42,0.29,0.5,0.01,0.06,-0.04
401752875,2025,8,Penn State,Iowa,0.07,0.11,0.04,0.05,-0.02,0.38
401754568,2025,8,Pittsburgh,Syracuse,-0.02,0.02,-0.04,0.01,0.14,-0.16
401752874,2025,8,Purdue,Northwestern,-0.06,-0.1,0.0,0.06,0.21,-0.02
401752876,2025,8,Rutgers,Oregon,-0.11,-0.27,0.0,0.8,0.95,0.7
401757284,2025,8,Sam Houston,UTEP,0.0,0.08,-0.09,-0.1,0.27,-0.01
401760396,2025,8,San José State,Utah State,0.28,0.29,0.27,0.2,0.39,0.0
401754565,2025,8,SMU,Clemson,0.2,0.22,0.16,0.13,0.49,-0.47
401761628,2025,8,South Alabama,Arkansas State,0.11,0.07,0.15,0.12,0.16,0.07
401752744,2025,8,South Carolina,Oklahoma,-0.15,-0.13,-0.11,0.15,0.39,-0.02
401761668,2025,8,Southern Miss,Louisiana,0.06,0.72,-0.17,0.08,0.1,0.11
401762490,2025,8,South Florida,Florida Atlantic,0.41,0.58,0.32,0.09,0.22,-0.21
