season,conference,team,offense,defense
2023,American Athletic,UTSA,"{'overall': 0.19, 'passing': 0.32, 'rushing': 0.12, 'firstDown': -0.07, 'secondDown': 0.26, 'thirdDown': 0.63, 'cumulative': {'total': 186.3, 'passing': 145.91, 'rushing': 57.5}}","{'overall': 0.13, 'passing': 0.21, 'rushing': 0.12, 'firstDown': -0.01, 'secondDown': -0.01, 'thirdDown': 0.57, 'cumulative': {'total': 121, 'passing': 1007.5, 'rushing': 49.7}}"
2023,SEC,Vanderbilt,"{'overall': 0.06, 'passing': 0.14, 'rushing': 0.02, 'firstDown': 0.03, 'secondDown': 0.06, 'thirdDown': 0.26, 'cumulative': {'total': 43.3, 'passing': 54.2, 'rushing': 5.8}}","{'overall': 0.31, 'passing': 0.42, 'rushing': 0.23, 'firstDown': 0.12, 'secondDown': 0.3, 'thirdDown': 0.7, 'cumulative': {'total': 259, 'passing': 1802, 'rushing': 91.6}}"
2023,ACC,Virginia,"{'overall': 0.14, 'passing': 0.27, 'rushing': 0.1, 'firstDown': -0.01, 'secondDown': 0.2, 'thirdDown': 0.32, 'cumulative': {'total': 116.7, 'passing': 113.69, 'rushing': 40.2}}","{'overall': 0.24, 'passing': 0.32, 'rushing': 0.21, 'firstDown': 0.16, 'secondDown': 0.14, 'thirdDown': 0.49, 'cumulative': {'total': 195.6, 'passing': 1208.8, 'rushing': 90}}"
2023,ACC,Virginia Tech,"{'overall': 0.18, 'passing': 0.27, 'rushing': 0.13, 'firstDown': 0.09, 'secondDown': 0.19, 'thirdDown': 0.26, 'cumulative': {'total': 153.1, 'passing': 98.11, 'rushing': 59.5}}","{'overall': 0.15, 'passing': 0.2, 'rushing': 0.13, 'firstDown': -0.04, 'secondDown': 0.15, 'thirdDown': 0.45, 'cumulative': {'total': 119.8, 'passing': 757.2, 'rushing': 52.9}}"
2023,ACC,Wake Forest,"{'overall': 0.04, 'passing': 0.17, 'rushing': -0.01, 'firstDown': -0.08, 'secondDown': 0.12, 'thirdDown': 0.28, 'cumulative': {'total': 34.7, 'passing': 59.71, 'rushing': -5}}","{'overall': 0.21, 'passing': 0.4, 'rushing': 0.08, 'firstDown': 0.07, 'secondDown': 0.19, 'thirdDown': 0.52, 'cumulative': {'total': 167.7, 'passing': 1465.3, 'rushing': 31.2}}"
2023,Pac-12,Washington,"{'overall': 0.32, 'passing': 0.49, 'rushing': 0.16, 'firstDown': 0.13, 'secondDown': 0.42, 'thirdDown': 0.66, 'cumulative': {'total': 316.5, 'passing': 278.34, 'rushing': 63.1}}","{'overall': 0.19, 'passing': 0.14, 'rushing': 0.29, 'firstDown': 0.1, 'secondDown': 0.27, 'thirdDown': 0.34, 'cumulative': {'total': 199.5, 'passing': 845.5, 'rushing': 129.3}}"
2023,Pac-12,Washington State,"{'overall': 0.19, 'passing': 0.31, 'rushing': 0.05, 'firstDown': 0.09, 'secondDown': 0.14, 'thirdDown': 0.67, 'cumulative': {'total': 162.8, 'passing': 163.42, 'rushing': 16.4}}","{'overall': 0.16, 'passing': 0.23, 'rushing': 0.09, 'firstDown': 0.02, 'secondDown': 0.08, 'thirdDown': 0.44, 'cumulative': {'total': 127.6, 'passing': 957.5, 'rushing': 37.8}}"
2023,Conference USA,Western Kentucky,"{'overall': 0.19, 'passing': 0.33, 'rushing': 0.02, 'firstDown': -0.01, 'secondDown': 0.15, 'thirdDown': 0.63, 'cumulative': {'total': 171.4, 'passing': 178.19, 'rushing': 6.7}}","{'overall': 0.19, 'passing': 0.25, 'rushing': 0.19, 'firstDown': -0.03, 'secondDown': 0.15, 'thirdDown': 0.58, 'cumulative': {'total': 178.7, 'passing': 1104.4, 'rushing': 94.5}}"
2023,Mid-American,Western Michigan,"{'overall': 0.11, 'passing': 0.14, 'rushing': 0.12, 'firstDown': -0.09, 'secondDown': 0.19, 'thirdDown': 0.4, 'cumulative': {'total': 98.3, 'passing': 56.08, 'rushing': 52.7}}","{'overall': 0.22, 'passing': 0.33, 'rushing': 0.18, 'firstDown': 0.15, 'secondDown': 0.18, 'thirdDown': 0.52, 'cumulative': {'total': 169.5, 'passing': 1210.1, 'rushing': 68.3}}"
2023,Big 12,West Virginia,"{'overall': 0.24, 'passing': 0.25, 'rushing': 0.26, 'firstDown': 0.15, 'secondDown': 0.21, 'thirdDown': 0.48, 'cumulative': {'total': 215.9, 'passing': 85.31, 'rushing': 142.8}}","{'overall': 0.2, 'passing': 0.27, 'rushing': 0.17, 'firstDown': 0.04, 'secondDown': 0.19, 'thirdDown': 0.57, 'cumulative': {'total': 170.8, 'passing': 1182.2, 'rushing': 69.2}}"
2023,Big Ten,Wisconsin,"{'overall': 0.15, 'passing': 0.15, 'rushing': 0.16, 'firstDown': 0.06, 'secondDown': 0.11, 'thirdDown': 0.48, 'cumulative': {'total': 135.1, 'passing': 73.82, 'rushing': 69.9}}","{'overall': 0.11, 'passing': 0.21, 'rushing': 0.07, 'firstDown': -0.08, 'secondDown': 0.2, 'thirdDown': 0.44, 'cumulative': {'total': 90.7, 'passing': 908, 'rushing': 29}}"
2023,Mountain West,Wyoming,"{'overall': 0.17, 'passing': 0.23, 'rushing': 0.15, 'firstDown': 0.11, 'secondDown': 0.09, 'thirdDown': 0.42, 'cumulative': {'total': 130.4, 'passing': 74.07, 'rushing': 64.2}}","{'overall': 0.15, 'passing': 0.26, 'rushing': 0.07, 'firstDown': -0.05, 'secondDown': 0.06, 'thirdDown': 0.61, 'cumulative': {'total': 132.9, 'passing': 1189.6, 'rushing': 29}}"
