season,conference,team,offense,defense
2021,ACC,Virginia,"{'overall': 0.32, 'passing': 0.37, 'rushing': 0.26, 'firstDown': 0.15, 'secondDown': 0.4, 'thirdDown': 0.73, 'cumulative': {'total': 278.3, 'passing': 213.29, 'rushing': 79.1}}","{'overall': 0.29, 'passing': 0.4, 'rushing': 0.24, 'firstDown': 0.12, 'secondDown': 0.38, 'thirdDown': 0.56, 'cumulative': {'total': 242.2, 'passing': 1547.5, 'rushing': 106.4}}"
2021,ACC,Virginia Tech,"{'overall': 0.18, 'passing': 0.27, 'rushing': 0.12, 'firstDown': 0.02, 'secondDown': 0.13, 'thirdDown': 0.6, 'cumulative': {'total': 151.5, 'passing': 92.67, 'rushing': 59.4}}","{'overall': 0.21, 'passing': 0.24, 'rushing': 0.21, 'firstDown': 0.09, 'secondDown': 0.24, 'thirdDown': 0.32, 'cumulative': {'total': 180, 'passing': 976.4, 'rushing': 93.8}}"
2021,ACC,Wake Forest,"{'overall': 0.27, 'passing': 0.42, 'rushing': 0.13, 'firstDown': 0.11, 'secondDown': 0.05, 'thirdDown': 0.92, 'cumulative': {'total': 292, 'passing': 228.35, 'rushing': 66.4}}","{'overall': 0.19, 'passing': 0.18, 'rushing': 0.22, 'firstDown': 0.1, 'secondDown': 0.21, 'thirdDown': 0.51, 'cumulative': {'total': 189.1, 'passing': 801.9, 'rushing': 116.5}}"
2021,Pac-12,Washington,"{'overall': 0.12, 'passing': 0.19, 'rushing': 0.08, 'firstDown': -0.01, 'secondDown': 0, 'thirdDown': 0.57, 'cumulative': {'total': 89.4, 'passing': 79.11, 'rushing': 26.3}}","{'overall': 0.17, 'passing': 0.12, 'rushing': 0.24, 'firstDown': 0.02, 'secondDown': 0.15, 'thirdDown': 0.46, 'cumulative': {'total': 132.3, 'passing': 377.7, 'rushing': 107.8}}"
2021,Pac-12,Washington State,"{'overall': 0.21, 'passing': 0.25, 'rushing': 0.18, 'firstDown': 0.05, 'secondDown': 0.3, 'thirdDown': 0.55, 'cumulative': {'total': 177.4, 'passing': 115.76, 'rushing': 67.8}}","{'overall': 0.18, 'passing': 0.22, 'rushing': 0.18, 'firstDown': 0.01, 'secondDown': 0.24, 'thirdDown': 0.5, 'cumulative': {'total': 160.5, 'passing': 988.9, 'rushing': 74.6}}"
2021,Conference USA,Western Kentucky,"{'overall': 0.36, 'passing': 0.48, 'rushing': 0.14, 'firstDown': 0.28, 'secondDown': 0.43, 'thirdDown': 0.54, 'cumulative': {'total': 395, 'passing': 355.77, 'rushing': 48.2}}","{'overall': 0.17, 'passing': 0.2, 'rushing': 0.15, 'firstDown': 0.06, 'secondDown': 0.14, 'thirdDown': 0.51, 'cumulative': {'total': 190.4, 'passing': 1127.2, 'rushing': 82.3}}"
2021,Mid-American,Western Michigan,"{'overall': 0.3, 'passing': 0.39, 'rushing': 0.26, 'firstDown': 0.16, 'secondDown': 0.28, 'thirdDown': 0.74, 'cumulative': {'total': 281.2, 'passing': 150.69, 'rushing': 144}}","{'overall': 0.22, 'passing': 0.23, 'rushing': 0.21, 'firstDown': 0.17, 'secondDown': 0.13, 'thirdDown': 0.29, 'cumulative': {'total': 158.7, 'passing': 811.3, 'rushing': 78}}"
2021,Big 12,West Virginia,"{'overall': 0.19, 'passing': 0.26, 'rushing': 0.14, 'firstDown': 0.01, 'secondDown': 0.17, 'thirdDown': 0.55, 'cumulative': {'total': 171, 'passing': 122.2, 'rushing': 58.9}}","{'overall': 0.16, 'passing': 0.25, 'rushing': 0.1, 'firstDown': 0.02, 'secondDown': 0.21, 'thirdDown': 0.4, 'cumulative': {'total': 128.6, 'passing': 981.1, 'rushing': 42.4}}"
2021,Big Ten,Wisconsin,"{'overall': 0.14, 'passing': 0.17, 'rushing': 0.14, 'firstDown': 0.11, 'secondDown': 0.15, 'thirdDown': 0.23, 'cumulative': {'total': 122, 'passing': 53.03, 'rushing': 75.1}}","{'overall': -0.01, 'passing': 0.04, 'rushing': -0.06, 'firstDown': -0.21, 'secondDown': 0.1, 'thirdDown': 0.21, 'cumulative': {'total': -8.1, 'passing': 149.7, 'rushing': -20.1}}"
2021,Mountain West,Wyoming,"{'overall': 0.21, 'passing': 0.21, 'rushing': 0.22, 'firstDown': 0.08, 'secondDown': 0.14, 'thirdDown': 0.65, 'cumulative': {'total': 177.2, 'passing': 66.78, 'rushing': 110.7}}","{'overall': 0.15, 'passing': 0.17, 'rushing': 0.15, 'firstDown': 0.02, 'secondDown': 0.16, 'thirdDown': 0.49, 'cumulative': {'total': 128.6, 'passing': 676.5, 'rushing': 70.3}}"
